num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S027954;45162;0,840277778;AVDA. PORTUGAL / PLAZA. PUERTA DEL ANGEL;3;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;1;Atención en urgencias sin posterior ingreso;438088.045;4474043.831;N;NULL
2023S027972;45164;0,239583333;CALL. HUERTAS, 12;12;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;440560.307;4473942.025;N;NULL
2023S027978;45164;0,392361111;PASEO. CASTELLANA / CALL. ZURBARAN;23;7;CHAMBERÍ;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;441511.867;4475645.654;N;NULL
2023S027980;45164;0,458333333;CALL. GALEON / CALL. CARABELA;13;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;450304.066;4478469.465;N;NULL
2023S028048;45165;0,916666667;PASEO. QUINCE DE MAYO, 25;25;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;438777.381;4472297.076;N;NULL
2023S028054;45166;0,009722222;CALL. ATOCHA / CALL. SANTA INES;104;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441002.119;4473546.255;N;NULL
2023S028054;45166;0,009722222;CALL. ATOCHA / CALL. SANTA INES;104;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;441002.119;4473546.255;N;NULL
2023S028069;45165;0,615277778;CALL. MARQUES DE URQUIJO / CALL. FERRAZ;38;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;438883.445;4475658.479;N;NULL
2023S028085;45166;0,520833333;CALL. FRANCOS RODRIGUEZ / GTA. ROCIO DURCAL;69;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439649.160;4478770.509;N;NULL
2023S028088;45166;0,572916667;PASEO. VIRGEN DEL PUERTO, 7;7;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;438816.899;4473889.347;N;NULL
2023S028128;45167;0,34375;CALL. JUAN BRAVO, 70;70;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442927.128;4475951.656;N;NULL
2023S028149;45167;0,638888889;CALL. MAQUINILLA / CALL. TRANVIA BLANCO;26;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;445989.612;4470222.426;N;NULL
2023S028206;45168;0,423611111;IDB. AVENIDA DE LOS ROSALES / CTRA. M-301;0;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;443347.583;4465404.008;N;NULL
2023S028217;45168;0,659027778;PASEO. CASTELLANA, 59;59;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441360.804;4476710.399;N;NULL
2023S028219;45168;0,697916667;PASEO. CASTELLANA, 72;72;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441442.981;4476652.204;N;NULL
2023S028220;45168;0,690972222;AVDA. LOS ROSALES, 113;113;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442262.258;4467240.059;N;NULL
2023S028288;45168;0,822916667;PASEO. AZUL, 2;2;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;437936.695;4474947.810;N;NULL
2023S028288;45168;0,822916667;PASEO. AZUL, 2;2;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437936.695;4474947.810;N;NULL
2023S028300;45169;0,579861111;CALL. BRAVO MURILLO, 257;257;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440674.349;4478976.505;N;NULL
2023S028315;45169;0,822916667;PLAZA. EMPERADOR CARLOS V, 1;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;441313.644;4473357.925;N;NULL
2023S028324;45169;0,881944444;CALL. ALCALDE SAINZ DE BARANDA / CALL. ANTONIO CASERO;107;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;443561.575;4474510.038;N;NULL
2023S028335;45169;0,940972222;CALLE ALFONSO XII 58;58;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441563.762;4473448.648;N;NULL
